id,host_id,host_name,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month
552325,306615,Tara,12/1/10,within a few hours,100%,t,7,Portage Bay,Capitol Hill,98102,47.64933,-122.31925,Apartment,Entire home/apt,4,1,2,2,$149.00 ,20,95,f,strict_14_with_grace_period,0.27
555182,2222321,Deb,4/25/12,within an hour,100%,t,4,Wedgwood,Other neighborhoods,98115,47.68362,-122.28828,House,Entire home/apt,6,1,3,0,$275.00 ,18,89,f,moderate,0.25
557126,2739131,Chad & Ruben,6/25/12,within an hour,100%,f,2,Broadway,Capitol Hill,98102,47.61968,-122.32415,House,Private room,2,1,1,1,$98.00 ,365,97,f,strict_14_with_grace_period,4.23
564220,2774354,Kristin,6/28/12,within an hour,100%,t,2,Mount Baker,Rainier Valley,98144,47.57917,-122.29212,Bungalow,Private room,2,1,1,1,$40.00 ,160,95,f,flexible,1.85
564428,2774354,Kristin,6/28/12,within an hour,100%,t,2,Mount Baker,Rainier Valley,98144,47.57955,-122.29369,Bungalow,Private room,2,1,1,1,$47.00 ,255,93,f,flexible,2.92
565703,2781551,Ron,6/29/12,within an hour,100%,t,3,Mann,Central Area,98112,47.62093,-122.29815,Apartment,Entire home/apt,4,1,2,2,$95.00 ,308,93,t,flexible,3.9
566435,2438665,Flor,5/22/12,within an hour,100%,t,4,Crown Hill,Other neighborhoods,98117,47.70155,-122.36651,House,Private room,2,4,1,1,$80.00 ,90,97,t,flexible,1.05
573942,30559,Angielena,8/9/09,within a few hours,100%,t,8,Mid-Beacon Hill,Beacon Hill,98108,47.54946,-122.31658,Apartment,Private room,2,3,1,1,$60.00 ,161,97,f,moderate,1.86
580815,1787819,Bryce,2/21/12,within a day,80%,t,8,First Hill,Downtown,98122,47.61355,-122.32131,Apartment,Entire home/apt,2,1,1,1,$168.00 ,51,96,f,strict_14_with_grace_period,0.67
587584,2796016,Aexis,7/1/12,within an hour,100%,f,5,Greenwood,Other neighborhoods,98103,47.68778,-122.3486,House,Entire home/apt,4,1,2,2,$123.00 ,63,94,f,strict_14_with_grace_period,0.72
598023,2613029,Jeffrey,6/12/12,within a few hours,100%,f,1,Genesee,West Seattle,98116,47.56221,-122.38598,House,Private room,2,1,2,2,$89.00 ,15,96,f,strict_14_with_grace_period,0.2
604600,103427,Magalie,4/4/10,within a day,62%,f,135,Central Business District,Downtown,98101,47.61436,-122.33172,Apartment,Entire home/apt,4,1,1,2,$210.00 ,1,100,f,strict_14_with_grace_period,0.02
609252,3018655,Louise,7/22/12,within a few hours,100%,f,2,Greenwood,Other neighborhoods,98117,47.69861,-122.36344,Guest suite,Entire home/apt,4,1,2,4,$275.00 ,2,100,t,moderate,0.07
609421,3018655,Louise,7/22/12,within a few hours,100%,f,2,Greenwood,Other neighborhoods,98117,47.69656,-122.36275,Guest suite,Entire home/apt,6,1,2,5,$295.00 ,14,97,t,moderate,0.22
609610,3022709,Laura,7/22/12,within a few hours,100%,f,0,Columbia City,Rainier Valley,98144,47.56962,-122.29396,House,Entire home/apt,4,1,1,2,$250.00 ,22,96,f,flexible,0.25
609701,3023407,Nan,7/23/12,within an hour,100%,t,1,Fremont,Other neighborhoods,98107,47.65651,-122.36057,Guesthouse,Private room,2,1,1,1,$99.00 ,494,98,t,moderate,5.67
611509,3032548,Joanna,7/23/12,within an hour,100%,t,1,Wallingford,Other neighborhoods,98103,47.6637,-122.33623,House,Private room,2,1,1,1,$80.00 ,81,98,f,moderate,0.94
613020,3040367,Mardee,7/24/12,within an hour,100%,f,1,Fauntleroy,West Seattle,98136,47.51855,-122.39119,Guest suite,Private room,2,1,0,2,$84.00 ,157,97,f,strict_14_with_grace_period,1.8
631445,3139639,Alicia,8/2/12,N/A,N/A,t,1,Belltown,Downtown,98121,47.61348,-122.34843,Apartment,Entire home/apt,4,1,1,2,$150.00 ,162,96,f,strict_14_with_grace_period,1.87
635878,3074414,Melissa,7/27/12,within an hour,90%,f,62,University District,University District,98105,47.66154,-122.31359,Apartment,Entire home/apt,3,1,0,2,$89.00 ,28,81,f,moderate,0.37
637710,3181546,Farhad,8/7/12,within a few hours,100%,f,2,Fremont,Other neighborhoods,98103,47.65161,-122.35607,House,Entire home/apt,8,1,3,7,$215.00 ,100,95,t,moderate,1.23
639130,3187723,Ann,8/7/12,within a day,100%,f,1,Madrona,Central Area,98122,47.60975,-122.29011,House,Entire home/apt,8,3,4,5,$250.00 ,15,93,f,strict_14_with_grace_period,0.3
649243,2308816,Kay,5/6/12,within an hour,100%,t,1,Fremont,Other neighborhoods,98107,47.65587,-122.35688,House,Private room,1,3,1,1,$75.00 ,249,96,f,flexible,2.91
657257,857146,Vipin,7/23/11,within an hour,100%,f,1,North Queen Anne,Queen Anne,98119,47.64597,-122.36232,Guest suite,Entire home/apt,4,1,1,1,$140.00 ,5,80,f,strict_14_with_grace_period,0.32
658540,3319649,Nicci,8/20/12,within an hour,100%,t,5,Minor,Central Area,98122,47.60375,-122.30812,House,Private room,2,1,1,1,$100.00 ,103,98,f,moderate,1.21
661708,3340441,Roberta,8/22/12,N/A,N/A,f,2,Harrison/Denny-Blaine,Central Area,98112,47.62423,-122.29042,House,Entire home/apt,6,2.5,2,4,$229.00 ,9,100,f,strict_14_with_grace_period,0.55
671828,3396093,Elisa,8/28/12,N/A,N/A,f,2,Greenwood,Other neighborhoods,98117,47.69109,-122.36464,Townhouse,Private room,2,2.5,1,2,$65.00 ,1,100,f,strict_14_with_grace_period,0.02
674113,3401993,Beth,8/28/12,N/A,N/A,f,3,Mount Baker,Rainier Valley,98118,47.56841,-122.28621,House,Private room,1,1,1,1,$42.00 ,233,95,t,moderate,3.23
677266,30559,Angielena,8/9/09,within a few hours,100%,t,8,Georgetown,Other neighborhoods,98108,47.54948,-122.31779,Apartment,Private room,2,3,1,1,$60.00 ,86,93,f,moderate,1.01
677365,926885,Jamie & Kyle,8/5/11,within an hour,100%,f,1,South Delridge,Delridge,98106,47.52924,-122.35853,Guest suite,Entire home/apt,6,1,2,3,$89.00 ,100,98,f,moderate,5.15
681866,103825,Patricia,4/5/10,within a day,83%,t,1,Atlantic,Central Area,98144,47.59243,-122.3019,House,Private room,2,1,1,1,$60.00 ,38,99,f,flexible,0.45
689309,3520873,Philippe,9/9/12,within a few hours,100%,f,1,Broadview,Other neighborhoods,98133,47.72273,-122.35668,House,Private room,2,1,1,1,$125.00 ,10,100,f,strict_14_with_grace_period,0.12
693956,3550436,Kerri,9/12/12,N/A,N/A,f,1,Columbia City,Rainier Valley,98108,47.56253,-122.29244,House,Entire home/apt,6,2.5,3,2,$150.00 ,1,97,f,moderate,0.01
699460,3587674,Patti And Benson,9/16/12,within a few hours,100%,t,1,Adams,Ballard,98107,47.67169,-122.38524,House,Private room,2,1,1,1,$95.00 ,243,97,f,moderate,2.88
703058,1611114,Craig,1/15/12,within a few hours,100%,t,1,Wallingford,Other neighborhoods,98103,47.65243,-122.33785,House,Entire home/apt,4,1,2,2,$165.00 ,155,99,f,moderate,1.82
704764,3620313,Catherine,9/19/12,within an hour,100%,t,1,North Queen Anne,Queen Anne,98119,47.64215,-122.36959,Apartment,Entire home/apt,5,1,2,2,$145.00 ,251,98,f,moderate,3.05
706385,2070664,Gillian,4/4/12,within an hour,100%,t,1,Eastlake,Cascade,98102,47.64339,-122.32582,Apartment,Entire home/apt,2,1,1,1,$155.00 ,455,100,f,strict_14_with_grace_period,5.42
708774,316200,William,12/11/10,within an hour,100%,t,6,Eastlake,Cascade,98102,47.63897,-122.32489,Apartment,Entire home/apt,4,1,1,2,$105.00 ,127,97,t,moderate,1.54
710370,1121532,Kellie,9/7/11,within a few hours,94%,t,7,Madison Park,Capitol Hill,98112,47.63806,-122.27792,Townhouse,Entire home/apt,6,2,2,3,$199.00 ,23,92,f,strict_14_with_grace_period,0.34
722537,3731681,Cameron,10/2/12,within a few hours,100%,f,2,Stevens,Capitol Hill,98112,47.62996,-122.30861,Apartment,Entire home/apt,6,1,2,4,$225.00 ,67,96,f,strict_14_with_grace_period,0.85
723723,3740695,BleuPapillon,10/2/12,N/A,N/A,f,2,Harrison/Denny-Blaine,Central Area,98112,47.61966,-122.28956,House,Entire home/apt,1,1,1,1,$333.00 ,50,93,f,strict_14_with_grace_period,0.59
723846,3737272,Cheryl & Steve,10/2/12,within an hour,100%,t,1,Maple Leaf,Northgate,98115,47.69653,-122.31726,Guesthouse,Entire home/apt,3,1,0,1,$129.00 ,112,97,f,strict_14_with_grace_period,1.39
729409,3789469,Tom,10/7/12,N/A,N/A,f,1,Broadway,Capitol Hill,98102,47.61906,-122.31973,Apartment,Entire home/apt,3,1,1,1,$80.00 ,27,93,f,moderate,0.36
741699,2535710,Matt,6/3/12,within an hour,100%,t,1,Seward Park,Seward Park,98118,47.55546,-122.27218,House,Entire home/apt,4,1,2,2,$164.00 ,201,97,t,flexible,2.52
748526,3932149,Amy,10/20/12,N/A,N/A,f,1,Phinney Ridge,Other neighborhoods,98117,47.67945,-122.36355,Guest suite,Entire home/apt,2,1,1,1,$81.00 ,84,93,f,strict_14_with_grace_period,1.01
752483,450548,Vaibhav,3/19/11,within an hour,100%,t,2,Broadway,Capitol Hill,98102,47.62073,-122.31715,Townhouse,Entire home/apt,4,2,2,2,$225.00 ,174,97,f,moderate,2.12
755613,3976886,Barbara,10/25/12,within a few hours,100%,f,2,Mount Baker,Rainier Valley,98144,47.57375,-122.29272,House,Private room,2,1,1,1,$89.00 ,86,96,t,moderate,1.04
757840,3991908,Becky,10/27/12,within an hour,100%,t,3,Lower Queen Anne,Queen Anne,98109,47.63153,-122.35843,House,Entire home/apt,10,2.5,4,7,$300.00 ,318,98,t,strict_14_with_grace_period,3.81
760471,2111774,Carl,4/10/12,within a few hours,100%,f,1,Genesee,West Seattle,98126,47.56674,-122.38108,House,Entire home/apt,2,2,1,1,$86.00 ,39,96,f,strict_14_with_grace_period,0.48
769213,4057441,Kt,11/4/12,within an hour,100%,t,1,Minor,Central Area,98122,47.60903,-122.31548,Guest suite,Entire home/apt,2,1,0,1,$140.00 ,442,98,f,strict_14_with_grace_period,6.13
777159,278781,Margaret (And Derrick),11/4/10,within an hour,100%,f,1,Mount Baker,Rainier Valley,98144,47.57931,-122.29289,Apartment,Entire home/apt,4,1,1,1,$150.00 ,36,95,t,moderate,0.48
784579,4136969,Erin,11/13/12,N/A,N/A,f,1,Leschi,Central Area,98122,47.60632,-122.29483,House,Entire home/apt,8,2.5,2,4,$200.00 ,1,97,t,strict_14_with_grace_period,0.01
788146,4154214,Sedora,11/14/12,N/A,N/A,f,1,Columbia City,Rainier Valley,98118,47.55142,-122.28087,House,Private room,2,1.5,1,1,$70.00 ,27,97,f,moderate,0.33
789229,1872473,Trong And Annie,3/6/12,within an hour,100%,t,1,Pioneer Square,Downtown,98134,47.59583,-122.33235,Apartment,Entire home/apt,4,1,1,1,$149.00 ,122,95,f,moderate,1.55
793629,4181120,Candace,11/18/12,within a few hours,100%,f,1,North Beacon Hill,Beacon Hill,98144,47.57907,-122.31539,House,Entire home/apt,2,1,1,1,$105.00 ,273,97,f,moderate,3.32
794633,2012892,J,3/26/12,within an hour,100%,t,1,Harrison/Denny-Blaine,Central Area,98112,47.62536,-122.29152,Guesthouse,Entire home/apt,2,1,1,1,$118.00 ,506,97,t,strict_14_with_grace_period,6.51
797358,4199445,Liam,11/20/12,within an hour,100%,t,2,Mount Baker,Rainier Valley,98144,47.57124,-122.29079,House,Private room,2,1,1,1,$55.00 ,161,98,f,flexible,2.69
803902,4047435,"Sue (Joe, Brody & Charlie)",11/3/12,N/A,N/A,f,1,Alki,West Seattle,98116,47.57638,-122.40852,Townhouse,Entire home/apt,6,1.5,3,4,$280.00 ,16,96,t,strict_14_with_grace_period,0.21
808134,74305,Seattle Oasis,1/27/10,within an hour,98%,t,57,Belltown,Downtown,98121,47.61406,-122.34727,Condominium,Entire home/apt,6,2,2,3,$137.00 ,84,97,f,strict_14_with_grace_period,1.15
828298,74305,Seattle Oasis,1/27/10,within an hour,98%,t,57,First Hill,Downtown,98101,47.61186,-122.33049,Condominium,Entire home/apt,5,1,2,3,$115.00 ,50,91,f,strict_14_with_grace_period,0.62
841140,2496518,Jeremy,5/29/12,N/A,N/A,f,1,Broadway,Capitol Hill,98122,47.61701,-122.3204,Apartment,Entire home/apt,4,1,2,2,$185.00 ,15,98,f,moderate,0.18
841274,4133943,Jill,11/12/12,within a few hours,100%,t,1,Mount Baker,Rainier Valley,98144,47.58357,-122.2959,Apartment,Entire home/apt,4,1,1,2,$82.00 ,119,97,f,strict_14_with_grace_period,1.51
844939,4411144,Emma,12/15/12,within an hour,100%,t,3,Belltown,Downtown,98121,47.61466,-122.34659,Condominium,Entire home/apt,4,1,1,1,$155.00 ,106,97,t,strict_14_with_grace_period,1.32
846763,4421734,Tara,12/16/12,within a few hours,100%,t,2,Ravenna,Other neighborhoods,98115,47.68104,-122.30929,House,Private room,2,1,1,1,$50.00 ,65,96,f,strict_14_with_grace_period,0.79
877203,287172,Laura,11/14/10,within an hour,90%,t,2,Atlantic,Central Area,98144,47.60027,-122.29987,House,Private room,2,1.5,1,1,$60.00 ,74,94,f,flexible,0.94
879181,287172,Laura,11/14/10,within an hour,90%,t,2,Atlantic,Central Area,98144,47.60051,-122.30199,House,Private room,2,1.5,1,2,$60.00 ,81,96,t,flexible,1
890677,4729705,Rob And Carol,1/16/13,within an hour,100%,t,1,Broadway,Capitol Hill,98102,47.6233,-122.31998,House,Entire home/apt,6,2.5,2,3,$178.00 ,106,99,f,flexible,1.32
902243,8243075,Lori,8/18/13,within a few hours,94%,f,4,Belltown,Downtown,98121,47.61597,-122.34509,Condominium,Entire home/apt,7,2,2,2,$200.00 ,79,96,f,strict_14_with_grace_period,1
902609,3264544,Fabio,8/15/12,within an hour,100%,t,1,Highland Park,Delridge,98106,47.52449,-122.3538,Guest suite,Entire home/apt,2,1,1,1,$68.00 ,186,96,t,moderate,2.35
904057,4678869,Errin,1/12/13,within an hour,100%,t,1,West Woodland,Ballard,98107,47.66539,-122.3661,Guesthouse,Entire home/apt,3,1,1,2,$85.00 ,348,98,t,moderate,4.34
909102,1881431,Frank M,3/8/12,within a day,100%,f,1,Lower Queen Anne,Queen Anne,98109,47.62782,-122.35341,House,Private room,2,1.5,1,1,$99.00 ,167,98,f,moderate,2.17
922986,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.606,-122.33861,Apartment,Entire home/apt,6,2,2,3,$999.00 ,82,89,t,strict_14_with_grace_period,1.12
931785,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.60608,-122.33943,Apartment,Entire home/apt,6,2,2,3,$999.00 ,82,95,t,strict_14_with_grace_period,1.12
934123,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.60692,-122.33971,Apartment,Entire home/apt,6,2,2,3,$999.00 ,39,90,t,strict_14_with_grace_period,0.53
935432,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.606,-122.3389,Apartment,Entire home/apt,6,2,2,3,$999.00 ,29,96,t,strict_14_with_grace_period,0.39
935671,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.60577,-122.33757,Apartment,Entire home/apt,6,2,2,3,$999.00 ,91,89,t,strict_14_with_grace_period,1.31
936177,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.60701,-122.33721,Apartment,Entire home/apt,6,2,2,3,$999.00 ,37,91,t,strict_14_with_grace_period,0.51
942490,4705328,Lisa,1/14/13,within a few hours,100%,f,1,Greenwood,Other neighborhoods,98117,47.68944,-122.36508,House,Private room,6,1,1,3,$98.00 ,118,88,f,moderate,1.49
945833,5124845,Nathan,2/17/13,N/A,N/A,f,1,Lower Queen Anne,Queen Anne,98109,47.62616,-122.34999,House,Entire home/apt,5,2,3,3,$275.00 ,5,100,f,strict_14_with_grace_period,0.07
948077,365687,Erik,1/28/11,within an hour,100%,t,1,Broadway,Capitol Hill,98102,47.62796,-122.32441,Guesthouse,Entire home/apt,2,1,1,1,$99.00 ,305,100,t,moderate,3.86
955506,357277,Matthew,1/22/11,within an hour,100%,f,1,Green Lake,Other neighborhoods,98103,47.68973,-122.34171,Bungalow,Entire home/apt,4,1,2,2,$180.00 ,55,95,t,strict_14_with_grace_period,0.7
973859,5325813,Greg,3/4/13,within an hour,100%,f,4,Minor,Central Area,98122,47.60767,-122.30562,House,Entire home/apt,6,1,2,3,$100.00 ,242,93,t,strict_14_with_grace_period,3.18
977722,5282519,Elizabeth,3/1/13,within an hour,100%,t,1,University District,University District,98105,47.6652,-122.30529,Apartment,Entire home/apt,2,1,1,1,$80.00 ,140,96,f,moderate,1.77
995443,5468524,Tom,3/14/13,within an hour,100%,t,1,Brighton,Rainier Valley,98118,47.54517,-122.27014,Apartment,Entire home/apt,2,1,1,1,$85.00 ,52,97,f,moderate,0.68
1000883,5486919,Nicole,3/16/13,within an hour,100%,t,1,North Admiral,West Seattle,98116,47.58045,-122.39687,Guesthouse,Entire home/apt,2,1,0,1,$100.00 ,163,98,f,moderate,2.15
1002835,2490446,Cristina,5/29/12,within an hour,100%,f,4,Stevens,Capitol Hill,98112,47.62243,-122.29834,Condominium,Entire home/apt,4,1,2,3,$150.00 ,66,92,f,strict_14_with_grace_period,1.02
1003890,5507055,Lori & Rob,3/17/13,within an hour,100%,t,3,South Delridge,Delridge,98106,47.52987,-122.35982,House,Entire home/apt,6,1,3,3,$99.00 ,199,93,f,moderate,2.55
1009838,923095,Denise,8/4/11,within an hour,100%,f,2,Mount Baker,Rainier Valley,98118,47.56947,-122.28011,House,Private room,2,1,1,1,$70.00 ,200,94,f,moderate,2.62
1012003,5567436,Larry & Suzi,3/21/13,within an hour,100%,f,1,Montlake,Capitol Hill,98102,47.63976,-122.32225,Apartment,Private room,4,1,1,2,$145.00 ,34,99,f,flexible,0.44
1022135,5387574,Sara,3/9/13,within a day,78%,f,1,Haller Lake,Northgate,98133,47.70609,-122.34168,Townhouse,Private room,2,1,1,1,$55.00 ,9,91,f,moderate,0.12
1023693,5635244,Shannon,3/26/13,within an hour,100%,t,2,Whittier Heights,Ballard,98117,47.67721,-122.3697,Guest suite,Entire home/apt,2,1,1,1,$90.00 ,249,99,f,strict_14_with_grace_period,3.33
1030411,365852,Kymber,1/28/11,within a few hours,100%,f,1,Wallingford,Other neighborhoods,98103,47.6654,-122.33939,Bungalow,Entire home/apt,4,2,2,2,$215.00 ,6,100,f,strict_14_with_grace_period,0.09
1039766,5724883,Lillian,4/1/13,N/A,N/A,t,1,Broadway,Capitol Hill,98102,47.622,-122.32228,Apartment,Entire home/apt,2,1,1,1,$66.00 ,286,93,t,strict_14_with_grace_period,3.77
1042022,5736221,Lene & Johnny,4/2/13,within an hour,100%,t,1,Madison Park,Capitol Hill,98112,47.6342,-122.28011,Apartment,Entire home/apt,2,1,1,1,$89.00 ,250,96,t,moderate,3.21
1043194,3294357,Rachel & Grace,8/17/12,within an hour,100%,f,3,First Hill,Downtown,98101,47.61289,-122.32924,Apartment,Entire home/apt,4,1,1,2,$155.00 ,48,96,t,strict_14_with_grace_period,0.65
1048798,5774906,Carter,4/4/13,within an hour,100%,t,1,Fauntleroy,West Seattle,98136,47.52679,-122.38346,House,Entire home/apt,4,2,1,3,$129.00 ,266,99,f,strict_14_with_grace_period,3.41
1049293,1729224,Marlow,2/10/12,within an hour,100%,t,3,Stevens,Capitol Hill,98112,47.63051,-122.31031,Apartment,Entire home/apt,2,1,1,1,$95.00 ,49,98,f,strict_14_with_grace_period,0.95
1071203,2754788,Amaris,6/26/12,within an hour,90%,t,3,Fremont,Other neighborhoods,98107,47.6552,-122.35937,House,Private room,2,1,1,1,$85.00 ,30,98,t,flexible,0.77
1084117,4962900,Stay Alfred,2/4/13,within an hour,98%,f,1795,Central Business District,Downtown,98101,47.60679,-122.33824,Apartment,Entire home/apt,6,2,2,3,$999.00 ,18,89,t,strict_14_with_grace_period,0.23
1090449,2739131,Chad & Ruben,6/25/12,within an hour,100%,f,2,Broadway,Capitol Hill,98102,47.61785,-122.32809,Guest suite,Entire home/apt,4,1,1,2,$135.00 ,304,95,f,strict_14_with_grace_period,3.92
1097520,6031552,Jeanie,4/21/13,within a few hours,100%,t,1,Mount Baker,Rainier Valley,98118,47.56904,-122.28282,Guest suite,Entire home/apt,2,1.5,1,1,$92.00 ,212,97,f,strict_14_with_grace_period,2.74
1097766,6033000,Logan,4/21/13,within an hour,100%,t,3,Olympic Hills,Lake City,98125,47.72323,-122.30373,House,Private room,2,1,1,1,$48.00 ,180,96,t,strict_14_with_grace_period,3.52
1100686,3921530,Ann Petrich,10/19/12,within an hour,100%,t,3,Fremont,Other neighborhoods,98103,47.65445,-122.3544,House,Private room,3,1,1,2,$65.00 ,310,96,f,moderate,4.78
1103173,6058643,John,4/23/13,a few days or more,0%,f,1,Haller Lake,Northgate,98133,47.73364,-122.337,House,Entire home/apt,6,2,4,4,$150.00 ,0,,f,flexible,
1110749,5325329,Blair,3/4/13,within an hour,94%,f,13,West Queen Anne,Queen Anne,98119,47.63509,-122.36444,House,Entire home/apt,6,1.5,3,3,$325.00 ,297,93,f,strict_14_with_grace_period,3.89
1112092,5856339,Annie And Peter,4/10/13,within a few hours,100%,t,1,West Queen Anne,Queen Anne,98119,47.63531,-122.36653,Guesthouse,Entire home/apt,3,1,1,3,$135.00 ,45,97,f,moderate,0.58
1114695,165390,Seth,7/13/10,within an hour,100%,t,8,Wallingford,Other neighborhoods,98103,47.66122,-122.33942,House,Entire home/apt,7,2.5,3,3,$212.00 ,65,96,t,strict_14_with_grace_period,0.85
1121599,6153856,Sean,4/29/13,within an hour,100%,t,1,Westlake,Cascade,98109,47.63548,-122.34075,Boat,Entire home/apt,4,1,1,1,$129.00 ,404,96,t,strict_14_with_grace_period,5.22
1121819,6155113,William,4/29/13,within an hour,87%,f,1,South Lake Union,Cascade,98109,47.62704,-122.33738,Boat,Entire home/apt,8,2,3,5,$274.00 ,79,87,f,strict_14_with_grace_period,1.03
1122236,1121532,Kellie,9/7/11,within a few hours,94%,t,7,Broadway,Capitol Hill,98102,47.6233,-122.32596,Apartment,Entire home/apt,4,1,1,1,$119.00 ,122,96,f,strict_14_with_grace_period,1.57
1136984,2230478,Sanjaya,4/26/12,N/A,N/A,f,1,First Hill,Downtown,98101,47.6116,-122.33076,Apartment,Entire home/apt,4,1,1,2,$150.00 ,212,93,t,strict_14_with_grace_period,2.93
1141226,1787819,Bryce,2/21/12,within a day,80%,t,8,First Hill,Downtown,98122,47.61265,-122.32221,Apartment,Entire home/apt,4,1,1,2,$174.00 ,51,98,f,strict_14_with_grace_period,0.76
1142039,225830,Lee & Steve,9/6/10,within a few hours,90%,f,2,Victory Heights,Lake City,98115,47.70122,-122.30815,House,Private room,1,1,1,1,$50.00 ,53,98,f,moderate,0.88
1145148,6278931,Reya & Maketa,5/7/13,N/A,N/A,f,1,North Delridge,Delridge,98106,47.55404,-122.3617,House,Entire home/apt,6,2,3,3,$425.00 ,15,98,f,moderate,0.2
1146966,3921530,Ann Petrich,10/19/12,within an hour,100%,t,3,Fremont,Other neighborhoods,98103,47.65487,-122.35326,House,Private room,3,1,1,1,$60.00 ,264,96,f,moderate,3.45
1150519,6305984,Sarah,5/9/13,within a few hours,100%,f,1,Roosevelt,Other neighborhoods,98115,47.67316,-122.31415,House,Entire home/apt,7,1.5,3,5,$300.00 ,17,99,f,strict_14_with_grace_period,0.22
1157083,3294357,Rachel & Grace,8/17/12,within an hour,100%,f,3,First Hill,Downtown,98101,47.6117,-122.32929,Condominium,Entire home/apt,6,2,2,3,$285.00 ,54,96,t,strict_14_with_grace_period,0.71
1159111,1787819,Bryce,2/21/12,within a day,80%,t,8,First Hill,Downtown,98122,47.6134,-122.32153,Apartment,Entire home/apt,6,1,2,3,$204.00 ,102,95,f,strict_14_with_grace_period,1.33
